uid,content,role,session,group_type,strategy,icap
U054,"if you use each, you must use has it is rule",user,3,low-uptake,Amplification,Constructive
U054,Okay. I will change 'have' to 'has' here.,assistant,3,low-uptake,,
U054,"Good job! Peer acknowledged your feedback!
Let's move to the next error!",system,3,low-uptake,,
U054,How do I fix this?,assistant,3,low-uptake,,
U019,Can you give me feedback on this part?,assistant,3,mixed-uptake,,
U053,offer -> offers,user,3,mixed-uptake,Reformulate,Active
U007,How can I improve here?,assistant,3,high-uptake,,
U053,"Okay, I will change 'offer' to 'offers' here.",assistant,3,mixed-uptake,,
U053,"Good job! Peer acknowledged your feedback!
Let's move to the next error!",system,3,mixed-uptake,,
U053,Can you give me feedback on this part?,assistant,3,mixed-uptake,,
U034,How can I improve here?,assistant,2,high-uptake,,
U019,leaded  to -> lead,user,3,mixed-uptake,Reformulate,Active
U019,So I should say it can lead to travel pollution?,assistant,3,mixed-uptake,,
U007,i think you have to change verve,user,3,high-uptake,Reformulate,Active
U019,"Oh no, peer made a mistake while applying your feedback.
Please give a more detailed feedback",system,3,mixed-uptake,,
U007,I will change 'has change' to 'has changed' now.,assistant,3,high-uptake,,
U007,"Good job! Peer acknowledged your feedback!
Let's move to the next error!",system,3,high-uptake,,
U007,How can I improve here?,assistant,3,high-uptake,,
U054,I think it is too brief,user,3,low-uptake,Reject,Active
U054,What does too brief mean?,assistant,3,low-uptake,,
U054,it is brief,user,3,low-uptake,Reject,Active
U019,"delete ""to""",user,3,mixed-uptake,Reformulate,Active
U054,What does it mean to be brief?,assistant,3,low-uptake,,
U019,Okay. I will delete 'to' here.,assistant,3,mixed-uptake,,
U019,"Good job! Peer acknowledged your feedback!
Let's move to the next error!",system,3,mixed-uptake,,
U019,How do I fix this?,assistant,3,mixed-uptake,,
U054,it's as it should be,user,3,low-uptake,Reject,Active
U054,What does it mean to be brief?,assistant,3,low-uptake,,
U053,"mobile phone cause some issues on driving, like addiction and distraction.",user,3,mixed-uptake,Reformulate,Active
U053,What does it mean issues on driving?,assistant,3,mixed-uptake,,
U039,I think it should have more details.,user,3,low-uptake,Amplification,Constructive
U039,What do you mean by more details?,assistant,3,low-uptake,,
U054,it's as it should be,user,3,low-uptake,Amplification,Constructive
U054,Okay. I will change 'have' to 'has' here.,assistant,3,low-uptake,,
U054,"Good job! Peer acknowledged your feedback!
Let's move to the next error!",system,3,low-uptake,,
U054,How can I improve here?,assistant,3,low-uptake,,
U049,How can I improve here?,assistant,3,high-uptake,,
U053,during driving?,user,3,mixed-uptake,Amplification,Constructive
U053,What does during driving mean?,assistant,3,mixed-uptake,,
U054,realized -> realize,user,3,low-uptake,Reformulate,Active
U054,Why do I change realized to realize?,assistant,3,low-uptake,,
U054,It is rule,user,3,low-uptake,Amplification,Constructive
U054,"What does it mean, It is rule?",assistant,3,low-uptake,,
U054,grammer rule,user,3,low-uptake,Amplification,Constructive
U054,What is grammer rule?,assistant,3,low-uptake,,
U034,"If you want to use present perfect tense, you have to use verb like 'have+ past perfect verb form'.",user,2,high-uptake,Exemplification,Constructive
U053,time that someone drive,user,3,mixed-uptake,Amplification,Constructive
U034,I will change 'wonder' to 'wondered' and 'change' to 'changes'.,assistant,2,high-uptake,,
U034,"Good job! Peer acknowledged your feedback!
Let's move to the next error!",system,2,high-uptake,,
U034,What's wrong here?,assistant,2,high-uptake,,
U053,I think it should be mobile phone cause issues during driving.,assistant,3,mixed-uptake,,
U053,"Oh no, peer made a mistake while applying your feedback.
Please give a more detailed feedback",system,3,mixed-uptake,,
U054,"when you use English, you should use grammer",user,3,low-uptake,Amplification,Constructive
U054,Okay. I will change 'realized' to 'realize' here.,assistant,3,low-uptake,,
U054,"Good job! Peer acknowledged your feedback!
Let's move to the next error!",system,3,low-uptake,,
U049,meals are -> meals is,user,3,high-uptake,Reformulate,Active
U049,I will change 'are' to 'is' here.,assistant,3,high-uptake,,
U049,"Good job! Peer acknowledged your feedback!
Let's move to the next error!",system,3,high-uptake,,
U049,What's wrong here?,assistant,3,high-uptake,,
U007,i think article and preposition error,user,3,high-uptake,Reject,Active
U007,Okay. I will add an article and preposition here.,assistant,3,high-uptake,,
U007,"Good job! Peer acknowledged your feedback!
Let's move to the next error!",system,3,high-uptake,,
U007,How do I fix this?,assistant,3,high-uptake,,
U023,How can I improve here?,assistant,3,low-uptake,,
U053,causes,user,3,mixed-uptake,Reformulate,Active
U023,How do I fix this?,assistant,3,low-uptake,,
U039,"Not just saying 'good ways', at least the sentence has any brief.",user,3,low-uptake,Reject,Active
U053,Okay. I will change 'cause' to 'causes' here.,assistant,3,mixed-uptake,,
U053,"Good job! Peer acknowledged your feedback!
Let's move to the next error!",system,3,mixed-uptake,,
U053,How do I fix this?,assistant,3,mixed-uptake,,
U039,What do you mean by having more brief?,assistant,3,low-uptake,,
U034,Every stances have to have subject noun.,user,2,high-uptake,Amplification,Constructive
U034,Okay. I will add a subject noun here.,assistant,2,high-uptake,,
U034,"Good job! Peer acknowledged your feedback!
Let's move to the next error!",system,2,high-uptake,,
U034,How do I fix this?,assistant,2,high-uptake,,
U007,lack of main point,user,3,high-uptake,Reject,Active
U007,Okay. I will add a main point here.,assistant,3,high-uptake,,
U007,"Good job! Peer acknowledged your feedback!
Let's move to the next error!",system,3,high-uptake,,
U007,How can I improve here?,assistant,3,high-uptake,,
U053,impact -> affect,user,3,mixed-uptake,Reformulate,Active
U053,"It should be those phones affect modern society greatly, right?",assistant,3,mixed-uptake,,
U053,"Oh no, peer made a mistake while applying your feedback.
Please give a more detailed feedback",system,3,mixed-uptake,,
U007,however back have to comma,user,3,high-uptake,Reformulate,Active
U007,Why have to comma?,assistant,3,high-uptake,,
U019,it is good,user,3,mixed-uptake,Accept,Passive
U019,What does it mean that it is good?,assistant,3,mixed-uptake,,
U007,however is transition,user,3,high-uptake,Amplification,Constructive
U007,What does transition mean?,assistant,3,high-uptake,,
U053,society being,user,3,mixed-uptake,Reformulate,Active
U053,I think it should be those phones impact society being greatly.,assistant,3,mixed-uptake,,
U053,"Oh no, peer made a mistake while applying your feedback.
Please give a more detailed feedback",system,3,mixed-uptake,,
U019,you don't need to change your writing,user,3,mixed-uptake,Accept,Passive
U019,So I should say organic food are seen as a healthy choice?,assistant,3,mixed-uptake,,
U019,"Oh no, peer made a mistake while applying your feedback.
Please give a more detailed feedback",system,3,mixed-uptake,,
U015,Can you give me feedback on this part?,assistant,3,high-uptake,,
U007,introductory adverv,user,3,high-uptake,Amplification,Constructive
U007,What is introductory adverv?,assistant,3,high-uptake,,
U053,great,user,3,mixed-uptake,Praise,Passive
U053,What does society being mean?,assistant,3,mixed-uptake,,
U019,"no ""is""is correct",user,3,mixed-uptake,Reformulate,Active
U039,Like 'Technology make us more comfortable',user,3,low-uptake,Reformulate,Active
U019,Why is is correct?,assistant,3,mixed-uptake,,
U039,What does it mean to have more brief?,assistant,3,low-uptake,,
U007,missing comma after introductory adverb,user,3,high-uptake,Amplification,Constructive
U007,Okay. I will add a comma after 'however' here.,assistant,3,high-uptake,,
U007,"Good job! Peer acknowledged your feedback!
Let's move to the next error!",system,3,high-uptake,,
U007,What's wrong here?,assistant,3,high-uptake,,
U051,How do I fix this?,assistant,2,low-uptake,,
U053,society being great,user,3,mixed-uptake,Reformulate,Active
U053,"Got it, I will change 'being' to 'great' here.",assistant,3,mixed-uptake,,
U053,"Good job! Peer acknowledged your feedback!
Let's move to the next error!",system,3,mixed-uptake,,
U053,What's wrong here?,assistant,3,mixed-uptake,,
U019,because food is count as one,user,3,mixed-uptake,Amplification,Constructive
U019,Okay. I will keep 'is' for food.,assistant,3,mixed-uptake,,
U019,"Good job! Peer acknowledged your feedback!
Let's move to the next error!",system,3,mixed-uptake,,
U019,What's wrong here?,assistant,3,mixed-uptake,,
U034,"If you want to express possessiveness, you should use 'their'.",user,2,high-uptake,Reformulate,Active
U034,What does using 'their' mean?,assistant,2,high-uptake,,
U022,How do I fix this?,assistant,2,low-uptake,,
U007,actural errior,user,3,high-uptake,Reject,Active
U007,"I think it should be if we don't secure our data, it leak easily by hacker.",assistant,3,high-uptake,,
U007,"Oh no, peer made a mistake while applying your feedback.
Please give a more detailed feedback",system,3,high-uptake,,
U039,It means it have to contain a part of contents.,user,3,low-uptake,Amplification,Constructive
U039,"I see, I will add more detail to the sentence.",assistant,3,low-uptake,,
U039,"Good job! Peer acknowledged your feedback!
Let's move to the next error!",system,3,low-uptake,,
U039,Can you give me feedback on this part?,assistant,3,low-uptake,,
U019,this sentence is good.,user,3,mixed-uptake,Praise,Passive
U019,Okay. I will change 'good idea' to '[a] good idea'.,assistant,3,mixed-uptake,,
U019,"Good job! Peer acknowledged your feedback!
Let's move to the next error!",system,3,mixed-uptake,,
U019,How can I improve here?,assistant,3,mixed-uptake,,
U053,missing connecting sentence,user,3,mixed-uptake,Reject,Active
U049,result -> results,user,3,high-uptake,Reformulate,Active
U053,It should be everyone's specialize in job for that reason.,assistant,3,mixed-uptake,,
U053,"Oh no, peer made a mistake while applying your feedback.
Please give a more detailed feedback",system,3,mixed-uptake,,
U049,I will change 'result' to 'results' here.,assistant,3,high-uptake,,
U049,"Good job! Peer acknowledged your feedback!
Let's move to the next error!",system,3,high-uptake,,
U049,What's wrong here?,assistant,3,high-uptake,,
U007,"comma splice, verb pattrn",user,3,high-uptake,Reformulate,Active
U034,We can't use nouns continuously and they and habitats are incorrect in this sentence,user,2,high-uptake,Amplification,Constructive
U007,I will change 'requires to' to 'requires' here.,assistant,3,high-uptake,,
U007,"Good job! Peer acknowledged your feedback!
Let's move to the next error!",system,3,high-uptake,,
U007,Can you give me feedback on this part?,assistant,3,high-uptake,,
U034,What does using nouns continuously mean?,assistant,2,high-uptake,,
U023,there are reasons and examples of this main idea in next paragraph,user,3,low-uptake,Amplification,Constructive
U023,What do you mean by reasons and examples?,assistant,3,low-uptake,,
U019,Yes -> No,user,3,mixed-uptake,Reformulate,Active
U053,specialized,user,3,mixed-uptake,Reformulate,Active
U019,I thought it should be yes we is not.,assistant,3,mixed-uptake,,
U019,"Oh no, peer made a mistake while applying your feedback.
Please give a more detailed feedback",system,3,mixed-uptake,,
U053,What does specialized mean?,assistant,3,mixed-uptake,,
U022,How we-> How do we,user,2,low-uptake,Reformulate,Active
U022,Why do we say How do we?,assistant,2,low-uptake,,
U019,what do you mean,user,3,mixed-uptake,Metacognitive,Constructive
U019,What do you mean by that?,assistant,3,mixed-uptake,,
U034,Like 'they habitats'. You use their habitats.,user,2,high-uptake,Exemplification,Constructive
U034,So it should be rapid changes can disrupt their habitats?,assistant,2,high-uptake,,
U034,"Oh no, peer made a mistake while applying your feedback.
Please give a more detailed feedback",system,2,high-uptake,,
U053,is->are,user,3,mixed-uptake,Reformulate,Active
U053,Why is it 'are' and not 'is'?,assistant,3,mixed-uptake,,
U007,run-on,user,3,high-uptake,Reject,Active
U034,Yes,user,2,high-uptake,Accept,Passive
U034,Okay. I will change 'they' to 'their' here.,assistant,2,high-uptake,,
U007,I will fix the run-on by changing it to 'and [hiring experts] increase[s] costs; [the] company may charge more to [its] customer.',assistant,3,high-uptake,,
U034,"Good job! Peer acknowledged your feedback!
Let's move to the next error!",system,2,high-uptake,,
U007,"Good job! Peer acknowledged your feedback!
Let's move to the next error!",system,3,high-uptake,,
U034,What's wrong here?,assistant,2,high-uptake,,
U007,What's wrong here?,assistant,3,high-uptake,,
U023,the error is lack of examples and details that you mention,user,3,low-uptake,Amplification,Constructive
U023,What do you mean by lack of examples and details?,assistant,3,low-uptake,,
U019,No we shouldn't is correct sentence,user,3,mixed-uptake,Reject,Active
U019,So it should be no we should not.,assistant,3,mixed-uptake,,
U019,"Oh no, peer made a mistake while applying your feedback.
Please give a more detailed feedback",system,3,mixed-uptake,,
U007,capitalization,user,3,high-uptake,Reject,Active
U053,everyone are multiple,user,3,mixed-uptake,Amplification,Constructive
U007,Okay. I will change 'we' to 'We' here.,assistant,3,high-uptake,,
U007,"Good job! Peer acknowledged your feedback!
Let's move to the next error!",system,3,high-uptake,,
U007,How can I improve here?,assistant,3,high-uptake,,
U053,Okay. I will change 'everyone are' to 'everyone is' here.,assistant,3,mixed-uptake,,
U053,"Good job! Peer acknowledged your feedback!
Let's move to the next error!",system,3,mixed-uptake,,
U053,Can you give me feedback on this part?,assistant,3,mixed-uptake,,
U039,It have to have more explanation for 'reasons'.,user,3,low-uptake,Amplification,Constructive
U039,What do you mean by more explanation?,assistant,3,low-uptake,,
U049,"I think ""eating balanced meals is very important"" is better than ""regular balanced meals are important""",user,3,high-uptake,Reformulate,Active
U019,yes,user,3,mixed-uptake,Accept,Passive
U019,Okay. I will change 'Yes' to 'No' here.,assistant,3,mixed-uptake,,
U049,I will change 'regular balanced meals are important' to 'eating balanced meals is very important'.,assistant,3,high-uptake,,
U019,"Good job! Peer acknowledged your feedback!
Let's move to the next error!",system,3,mixed-uptake,,
U049,"Good job! Peer acknowledged your feedback!
Let's move to the next error!",system,3,high-uptake,,
U019,Can you give me feedback on this part?,assistant,3,mixed-uptake,,
U049,How do I fix this?,assistant,3,high-uptake,,
U023,There are few supporting sentences,user,3,low-uptake,Reject,Active
U023,What does few supporting sentences mean?,assistant,3,low-uptake,,
U007,funtional error,user,3,high-uptake,Reject,Active
U007,Okay. I will change 'Many of people' to 'Many people' here.,assistant,3,high-uptake,,
U007,"Good job! Peer acknowledged your feedback!
Let's move to the next error!",system,3,high-uptake,,
U007,How do I fix this?,assistant,3,high-uptake,,
U022,"When you use interrogative sentence and general verb, you need to use among do/does",user,2,low-uptake,Amplification,Constructive
U049,You must change because -> because of,user,3,high-uptake,Reformulate,Active
U022,What do you mean by interrogative sentence?,assistant,2,low-uptake,,
U049,Okay. I will change 'because' to 'because of' here.,assistant,3,high-uptake,,
U049,"Good job! Peer acknowledged your feedback!
Let's move to the next error!",system,3,high-uptake,,
U049,How do I fix this?,assistant,3,high-uptake,,
U039,"Reason is reason, but what about? It should explain more.",user,3,low-uptake,Reformulate,Active
U007,"verb, noun form",user,3,high-uptake,Reject,Active
U023,main idea cannot be justified,user,3,low-uptake,Reject,Active
U039,What does it mean to explain more?,assistant,3,low-uptake,,
U023,I will add examples to support the main idea.,assistant,3,low-uptake,,
U023,"Good job! Peer acknowledged your feedback!
Let's move to the next error!",system,3,low-uptake,,
U023,Can you give me feedback on this part?,assistant,3,low-uptake,,
U007,Okay. I will change 'some of website' to 'some websites' here.,assistant,3,high-uptake,,
U007,"Good job! Peer acknowledged your feedback!
Let's move to the next error!",system,3,high-uptake,,
U007,What's wrong here?,assistant,3,high-uptake,,
U019,it is good,user,3,mixed-uptake,Accept,Passive
U019,What do you mean by it is good?,assistant,3,mixed-uptake,,
U051,"Even though we sometimes think it as a waste, the real benefits in the rest are invaluable.",user,2,low-uptake,Amplification,Constructive
U022,It is the sentence indicates that you're question,user,2,low-uptake,Reformulate,Active
U051,What does it mean to see it as a waste?,assistant,2,low-uptake,,
U022,What does it mean that it indicates question?,assistant,2,low-uptake,,
U007,can + makes? more problem?,user,3,high-uptake,Reformulate,Active
U007,Can you explain can + makes more problem?,assistant,3,high-uptake,,
U019,you don't need to fix any part of it,user,3,mixed-uptake,Accept,Passive
U019,So it should be let's go inspects these?,assistant,3,mixed-uptake,,
U010,How do I fix this?,assistant,3,high-uptake,,
U019,"Oh no, peer made a mistake while applying your feedback.
Please give a more detailed feedback",system,3,mixed-uptake,,
U051,think of it like a waste,user,2,low-uptake,Reformulate,Active
U051,What does it mean to think of it like a waste?,assistant,2,low-uptake,,
U022,You have question mark in your sentence,user,2,low-uptake,Amplification,Constructive
U022,Okay. I will change it to 'How do we think about it?',assistant,2,low-uptake,,
U022,"Good job! Peer acknowledged your feedback!
Let's move to the next error!",system,2,low-uptake,,
U022,What's wrong here?,assistant,2,low-uptake,,
U007,how about to change can + makes,user,3,high-uptake,Reformulate,Active
U007,Okay. I will change 'can makes' to 'can make' here.,assistant,3,high-uptake,,
U007,"Good job! Peer acknowledged your feedback!
Let's move to the next error!",system,3,high-uptake,,
U051,you think that a waste,user,2,low-uptake,Reformulate,Active
U051,Why do people think of rest as a waste?,assistant,2,low-uptake,,
U022,affects->affect,user,2,low-uptake,Reformulate,Active
U053,add by the messenger in the phone,user,3,mixed-uptake,Reformulate,Active
U019,no inspect is correct,user,3,mixed-uptake,Reject,Active
U034,Maybe you can add 'the'.,user,2,high-uptake,Reformulate,Active
U022,Why does it need to be affect?,assistant,2,low-uptake,,
U019,So it should be let's go inspects these?,assistant,3,mixed-uptake,,
U034,So it should be the climate challenges?,assistant,2,high-uptake,,
U034,"Oh no, peer made a mistake while applying your feedback.
Please give a more detailed feedback",system,2,high-uptake,,
U019,"Oh no, peer made a mistake while applying your feedback.
Please give a more detailed feedback",system,3,mixed-uptake,,
U053,I think it should be help can be on the way [by the messenger] fast.,assistant,3,mixed-uptake,,
U053,"Oh no, peer made a mistake while applying your feedback.
Please give a more detailed feedback",system,3,mixed-uptake,,
U034,Yes,user,2,high-uptake,Accept,Passive
U019,inspect,user,3,mixed-uptake,Reformulate,Active
U034,I will change 'the climate' to '[the climate]' challenges.,assistant,2,high-uptake,,
U034,"Good job! Peer acknowledged your feedback!
Let's move to the next error!",system,2,high-uptake,,
U034,What's wrong here?,assistant,2,high-uptake,,
U019,Okay. I will change 'inspect' to 'inspect them' here.,assistant,3,mixed-uptake,,
U019,"Good job! Peer acknowledged your feedback!
Let's move to the next error!",system,3,mixed-uptake,,
U019,How do I fix this?,assistant,3,mixed-uptake,,
U022,Because it is written after may,user,2,low-uptake,Amplification,Constructive
U022,How does it being after may change the word?,assistant,2,low-uptake,,
U051,rest does not give a money,user,2,low-uptake,Amplification,Constructive
U051,I will change 'think' to 'see' and 'in the rest' to 'of rest'.,assistant,2,low-uptake,,
U051,"Good job! Peer acknowledged your feedback!
Let's move to the next error!",system,2,low-uptake,,
U051,Can you give me feedback on this part?,assistant,2,low-uptake,,
U053,fast by the messenger,user,3,mixed-uptake,Reformulate,Active
U053,What does fast by the messenger mean?,assistant,3,mixed-uptake,,
U039,Like 'reasons why technology affects peoples behavior positively',user,3,low-uptake,Reformulate,Active
U039,What does it mean to have more explanation?,assistant,3,low-uptake,,
U022,"After may, general verb should be written as infinitive",user,2,low-uptake,Amplification,Constructive
U022,What does it mean that infinitive?,assistant,2,low-uptake,,
U003,How can I improve here?,assistant,3,mixed-uptake,,
U023,"The supporting sentence, an example, is far from the main idea(connection with ideas))",user,3,low-uptake,Amplification,Constructive
U023,What do you mean by far from the main idea?,assistant,3,low-uptake,,
U022,The general from of verb,user,2,low-uptake,Amplification,Constructive
U022,Okay. I will change 'affects' to 'affect' here.,assistant,2,low-uptake,,
U053,faster,user,3,mixed-uptake,Reformulate,Active
U022,"Good job! Peer acknowledged your feedback!
Let's move to the next error!",system,2,low-uptake,,
U022,How can I improve here?,assistant,2,low-uptake,,
U049,"I think to put more detail information in that sentence is better such as ""but this habit, can make some negative impacts, eventually.""",user,3,high-uptake,Reformulate,Active
U053,Okay. I will change 'on the way fast' to 'on the way [faster]' here.,assistant,3,mixed-uptake,,
U053,"Good job! Peer acknowledged your feedback!
Let's move to the next error!",system,3,mixed-uptake,,
U053,Can you give me feedback on this part?,assistant,3,mixed-uptake,,
U049,"I will change the sentence to 'but this habit [can make] some negative [impacts, eventually].'",assistant,3,high-uptake,,
U049,"Good job! Peer acknowledged your feedback!
Let's move to the next error!",system,3,high-uptake,,
U049,Can you give me feedback on this part?,assistant,3,high-uptake,,
U039,It means this sentence needs more details.,user,3,low-uptake,Amplification,Constructive
U023,main idea can't be justified by an example,user,3,low-uptake,Amplification,Constructive
U023,What do you mean by main idea can't be justified?,assistant,3,low-uptake,,
U039,I will explain more about the reasons.,assistant,3,low-uptake,,
U039,"Good job! Peer acknowledged your feedback!
Let's move to the next error!",system,3,low-uptake,,
U039,What's wrong here?,assistant,3,low-uptake,,
U053,now-> recent days,user,3,mixed-uptake,Reformulate,Active
U053,I will change 'Now' to 'In recent days' here.,assistant,3,mixed-uptake,,
U053,"Good job! Peer acknowledged your feedback!
Let's move to the next error!",system,3,mixed-uptake,,
U053,What's wrong here?,assistant,3,mixed-uptake,,
U003,"because is unnecessary and you should put ""."" instead of "",""",user,3,mixed-uptake,Amplification,Constructive
U023,an example is not a detail of main idea,user,3,low-uptake,Amplification,Constructive
U003,I will change the sentence to have a period instead of a comma.,assistant,3,mixed-uptake,,
U003,"Good job! Peer acknowledged your feedback!
Let's move to the next error!",system,3,mixed-uptake,,
U003,How do I fix this?,assistant,3,mixed-uptake,,
U023,What do you mean by an example is not a detail of main idea?,assistant,3,low-uptake,,
U022,and should be added before more,user,2,low-uptake,Reformulate,Active
U022,Why should and be added before more?,assistant,2,low-uptake,,
U051,We can feel more energy after a short nap.,user,2,low-uptake,Reformulate,Active
U051,Why is it energetic instead of energy?,assistant,2,low-uptake,,
U049,"""not eat"" isn't appropriate. You should fix that sentence like ""if people don't eat regularly..""",user,3,high-uptake,Reformulate,Active
U049,Okay. I will change 'not eat' to 'don't eat' here.,assistant,3,high-uptake,,
U049,"Good job! Peer acknowledged your feedback!
Let's move to the next error!",system,3,high-uptake,,
U049,Can you give me feedback on this part?,assistant,3,high-uptake,,
U003,"you should have use ""of"" instead of ""to""",user,3,mixed-uptake,Reformulate,Active
U003,Okay. I will change 'to' to 'of' here.,assistant,3,mixed-uptake,,
U003,"Good job! Peer acknowledged your feedback!
Let's move to the next error!",system,3,mixed-uptake,,
U003,How can I improve here?,assistant,3,mixed-uptake,,
U022,"When you list something, you need to add 'and' before last entry",user,2,low-uptake,Amplification,Constructive
U022,What does it mean to add 'and' before last entry?,assistant,2,low-uptake,,
U003,"""these"" is unnecessary",user,3,mixed-uptake,Reformulate,Active
U003,Okay. I will remove 'these' from the sentence.,assistant,3,mixed-uptake,,
U003,"Good job! Peer acknowledged your feedback!
Let's move to the next error!",system,3,mixed-uptake,,
U003,Can you give me feedback on this part?,assistant,3,mixed-uptake,,
U053,"but, now on,",user,3,mixed-uptake,Reformulate,Active
U053,"So it should be but, in recent days, message can be sent instantly?",assistant,3,mixed-uptake,,
U053,"Oh no, peer made a mistake while applying your feedback.
Please give a more detailed feedback",system,3,mixed-uptake,,
U004,Can you give me feedback on this part?,assistant,3,high-uptake,,
U023,It is not an example of main idea. Because their subjects are different each other,user,3,low-uptake,Amplification,Constructive
U023,Okay. I will change the example to be more related to the main idea.,assistant,3,low-uptake,,
U023,"Good job! Peer acknowledged your feedback!
Let's move to the next error!",system,3,low-uptake,,
U023,How can I improve here?,assistant,3,low-uptake,,
U051,the verb 'feel' need noun like 'energy',user,2,low-uptake,Amplification,Constructive
U051,What does it mean that 'feel' needs a noun?,assistant,2,low-uptake,,
U022,It means the thing after 'and' is the last thing you would mention,user,2,low-uptake,Amplification,Constructive
U022,What does it mean to have more needs solutions?,assistant,2,low-uptake,,
U051,we need a nound behind the 'feel',user,2,low-uptake,Reformulate,Active
U039,help -> helps,user,3,low-uptake,Reformulate,Active
U051,What is a noun behind 'feel'?,assistant,2,low-uptake,,
U039,Why help change to helps?,assistant,3,low-uptake,,
U049,"We need ""a"" in front of ""good health"".",user,3,high-uptake,Reformulate,Active
U053,"but, -> but",user,3,mixed-uptake,Reformulate,Active
U053,"So it should be but, in recent days, message can be sent instantly?",assistant,3,mixed-uptake,,
U053,"Oh no, peer made a mistake while applying your feedback.
Please give a more detailed feedback",system,3,mixed-uptake,,
U049,I will add 'a' in front of 'good health'.,assistant,3,high-uptake,,
U049,"Good job! Peer acknowledged your feedback!
Let's move to the next error!",system,3,high-uptake,,
U049,What's wrong here?,assistant,3,high-uptake,,
U051,energy,user,2,low-uptake,Reformulate,Active
U051,Okay. I will change 'energetic' to 'energy' here.,assistant,2,low-uptake,,
U051,"Good job! Peer acknowledged your feedback!
Let's move to the next error!",system,2,low-uptake,,
U053,"but, <- remove ,",user,3,mixed-uptake,Reformulate,Active
U053,Okay. I will remove the comma here.,assistant,3,mixed-uptake,,
U053,"Good job! Peer acknowledged your feedback!
Let's move to the next error!",system,3,mixed-uptake,,
U053,Can you give me feedback on this part?,assistant,3,mixed-uptake,,
U003,"there is a gramatical error, you should say ""So each child tries to finish playing as early as they can, which means the evening is not full playtime""",user,3,mixed-uptake,Amplification,Constructive
U003,What does grammatical error mean?,assistant,3,mixed-uptake,,
U015,more is not necessary in this sentence,user,3,high-uptake,Reformulate,Active
U010,change is->are,user,3,high-uptake,Reformulate,Active
U010,Why change is to are?,assistant,3,high-uptake,,
U015,Okay. I will remove 'more in detail' here.,assistant,3,high-uptake,,
U015,"Good job! Peer acknowledged your feedback!
Let's move to the next error!",system,3,high-uptake,,
U015,How can I improve here?,assistant,3,high-uptake,,
U049,"""the nutrients"" -> ""nutrients""",user,3,high-uptake,Reformulate,Active
U003,"grammar error in oyu sentence, you should say ""So each child tries to finish playing as early as they can, which means the evening is not full playtime""",user,3,mixed-uptake,Amplification,Constructive
U049,I will change 'which not provide' to 'which [do not] provide'.,assistant,3,high-uptake,,
U049,"Good job! Peer acknowledged your feedback!
Let's move to the next error!",system,3,high-uptake,,
U049,What's wrong here?,assistant,3,high-uptake,,
U003,So it should be each child trying to finish playing as early as they can?,assistant,3,mixed-uptake,,
U003,"Oh no, peer made a mistake while applying your feedback.
Please give a more detailed feedback",system,3,mixed-uptake,,
U039,"The subject of the sentence is 'it', so it needs 'verb+s/es'.",user,3,low-uptake,Amplification,Constructive
U039,What does verb+s/es mean?,assistant,3,low-uptake,,
U023,"more various books you read, more connection we get which makes our knowledge abundant",user,3,low-uptake,Reformulate,Active
U023,What does more various mean?,assistant,3,low-uptake,,
U022,controlling pollution needs solutions,user,2,low-uptake,Amplification,Constructive
U003,yes,user,3,mixed-uptake,Accept,Passive
U022,"Okay. I will change the sentence to 'Then, controlling it is complex, easily causes debates, [and] [needs] solutions.'",assistant,2,low-uptake,,
U022,"Good job! Peer acknowledged your feedback!
Let's move to the next error!",system,2,low-uptake,,
U022,Can you give me feedback on this part?,assistant,2,low-uptake,,
U003,What does that mean?,assistant,3,mixed-uptake,,
U053,textbook,user,3,mixed-uptake,Reformulate,Active
U053,"Okay. I will change to 'For instance, [messages] took months to arrive.'",assistant,3,mixed-uptake,,
U053,"Good job! Peer acknowledged your feedback!
Let's move to the next error!",system,3,mixed-uptake,,
U053,How do I fix this?,assistant,3,mixed-uptake,,
U023,"you have to change sentences to ""more various books you read, more connection we get which makes our knowledge abundant""",user,3,low-uptake,Reformulate,Active
U003,you current version is true,user,3,mixed-uptake,Accept,Passive
U023,What does more various mean?,assistant,3,low-uptake,,
U003,Okay. I will change 'trying' to 'tries' and 'mean' to 'means' here.,assistant,3,mixed-uptake,,
U003,"Good job! Peer acknowledged your feedback!
Let's move to the next error!",system,3,mixed-uptake,,
U003,What's wrong here?,assistant,3,mixed-uptake,,
U004,we keeps' doesn't make sense because we is plural,user,3,high-uptake,Amplification,Constructive
U004,Okay. I will change 'keeps' to 'keep' here.,assistant,3,high-uptake,,
U004,"Good job! Peer acknowledged your feedback!
Let's move to the next error!",system,3,high-uptake,,
U004,How can I improve here?,assistant,3,high-uptake,,
U022,face-> are facing,user,2,low-uptake,Reformulate,Active
U023,lots of type of books,user,3,low-uptake,Amplification,Constructive
U022,Why should it change to are facing?,assistant,2,low-uptake,,
U023,What does lots of type mean?,assistant,3,low-uptake,,
U015,what does it mean by face value? also it is individual's perspective,user,3,high-uptake,Metacognitive,Constructive
U015,I will clarify that it's an individual's perspective.,assistant,3,high-uptake,,
U015,"Good job! Peer acknowledged your feedback!
Let's move to the next error!",system,3,high-uptake,,
U015,What's wrong here?,assistant,3,high-uptake,,
U049,sticking to -> sticking,user,3,high-uptake,Reformulate,Active
U049,I think it should be sticking good meal instead of meal.,assistant,3,high-uptake,,
